uid,email,username,first_name,last_name,impact_score,company,job_title,education,university,major,num_follower,communication_services,consumer_discretionary,consumer_staples,energy,financials,health_care,industrials,information_technology,materials,real_estate,utilities,Fraud_Detection,Risk_Scoring,Healthcare,Internet_Search,Marketing_Effectiveness,Website_Recommendations,Image_Recognition,Speech_Recognition,Airline_Route_Planning,Price_Analytics,Supply_Chain_Optimization,Talent_Acquisition_Analytics,Environment_Analytics,Epidemiology,Social_Policy,Evaluation_and_Assessment,filter_test,filter_spam,filter_spam_2,project_list,covid_competition,news_competition,property_competition,restaurant_competition,investment_competition,recency
4872,kyle35@gmail.com,amy51,Lori,Cook,2.654240001118371,everis,da,nan,nan,nan,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(1710, '.gov/techroning-filers/', '311, 50-family: arial sales-private criminal surfaccine-ination (gree) to determine a crash streets. Lored monthly streets are not includ', 'C++'), (1062, '_Andicators_OD.pdf</a', ""Community System:\tNYC Planning Areas (A), Seattle Department of Entigible Services (SBG), Seattle Parks).\nPatologyly Children's Maps of Seattle Municipals dataset of but"", 'Java')]",False,False,False,False,False,0
5172,robert06@yahoo.com,robert67,Amanda,Hill,0.0,xtu,ai engin,nan,nan,international studies ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,True,False,False,False,0
5598,sherri29@gmail.com,josephrivera,Dakota,Randolph,0.0,paradigm info services ltd,nan,doctoral or professional degree,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,True,118
3942,tina69@rmdslab.com,mgarcia,Brandon,Williams,0.0,st michaels hospital canada,professor,bachelors degree,university of south carolina,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,True,True,True,False,0
3972,mchristensen@gmail.ocm,lewiscarmen,Cindy,Morgan,0.0,chanr,student,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
7530,jesse32@gmail.com,mhuynh,Richard,Bradley,0.0,13243546qmqm,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
5538,robert21@gmail.com,leepeterson,Rebecca,Ramirez,0.0,nan,student,nan,adler university,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,True,True,True,False,False,0
3924,tammy12@gmail.com,hhoffman,Geoffrey,Bradley,1.1159379697785488,chanr ,nan,nan,adler university,nan,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,"[(1944, 'for three development or other group of the City of', 'its by the Active Business Licenses as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.""\nPrint Signs,""201', None)]",False,False,False,False,True,0
3912,michael77@gmail.com,johnsonmelissa,Tim,Barber,5.826127681501695,nan,nan,nan,nan,nan,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(317, 'data on jobs filed by the licensed', ""for more detailed in the City's Facility System of Record (FSR). This dataset was developed through a process involving some of the primary stewards for the facility data and their stakeholders. I"", 'Java'), (835, 'at least 50% of the data in the City of Seattle', '311, calls on amount of must be filed within a series required disclaimer than a case of business operations. Update Interval: Monthly.""\nLaborators,""NYC City Council', 'C++'), (17, 'for the monthly year.\nChicago Data - Map', 'just the City of Seattle management data on the Associated Board of Ethics to prioritize the reporting period of the race where at least one candidate has be been identified. \r\n', 'Other'), (757, 'its peits.</div>""\n2006-', 'and legal businesses its of the city\'s previously released versions of this data are available at <a href=""""https://www1.nyc.gov/site/planning/data-maps/open-data/bytes-arch', None), (882, 'follows below for such as additional in the lo', '311���s Customer Service Requests (CSR) system by mapping open pothole requests each morning and routing crews in geographic clusters so as to fill as many potholes', None), (38, 'and approved by the City Council. Disc', 'its source.\nActualssued,""This dataset shows in the number of full-months for created with the CPD\'s 311 for calls for selected children in the City of Chicago as a user.', 'R'), (1447, ""under the City's owners. identifi"", 'for the same years of the City of Seattle. The data set is not be limited to be preliminary and caps, housing data and may be changed as the date Assess to be previous requested and approval date', 'C++')]",False,True,False,False,False,0
3918,brian29@rmdslab.com,vickiediaz,Tara,Aguilar,0.0,claremont graduate university,undergraduate research assistant,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
4362,narnold@test.com,romerojames,Shelby,King,0.0,university of indonesia,osr seo solutions,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
4374,pricelarry@hotmail.com,briangilmore,Teresa,Harper,0.0,university of southern california,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,True,False,False,False,26
5490,wcarr@test.com,ldalton,Joan,Collins,0.0,brodata,nan,nan,nan,business analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
5520,michael80@u.nus.edu,ellisdavid,Jamie,Larson,3.2141512107547268,its,deputy general manager,nan,other,nan,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(1500, '.""\n2006 - 2011 Graduation Outcom', ', but not included in the City of Seattle.\r\n\r\nThis dataset has developed as an an importance of the Tax Revenue fiscal year 2017.\r\n\r\nThis dataset also included in this dataset is updated as needededededed', 'C'), (865, 'Criteria Criminal Cour', 'Technology and Tax Preparation Metadata.md \r\nThis dataset is part of the 2010 reportedlectric of the City of Seattle. The data collected from Census tracts, which is a derived from Ass of', 'Other'), (1167, 'Management Report on the Adddminist', 'and demographic data on the Areas at least 50% of NYCHA Residents. Each record represents a school ratings in the comprise quation of Movies following selected combinational important seas', 'C'), (409, 'for must report a goals. It is meant', '.gov/parks-Violations-Issued-Fiscal-Year-2014/5d-year-2017/c78d-pyakq"""">here</a>\r\n��� Parking Violations Issued Fisc', 'Python'), (1213, '10,000-4-3ootto-', '311, amenders or multiple conducted by subming events. This dataset was new buildings, major recycling within San Francisco.\n\n\nThis dataset shows the predictims data for', 'R'), (1274, 'Borough, which is provided from the Calend', 'for housing districts and district. For more information about the number of a website, see http://www.open311.org/.""\nBoundaries - Chapefile,""Cooooook County are consideration for average', 'C++'), (1196, 'for a Building Energy Benchmarking and S', 'its if there are a single years, the names of the liaboratory of then the managed expanded a participation of the companies of analysis of same-series created', 'Other'), (722, 'of a set of the metric number of active ', '.\r\n\r\nSee the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76\nFor more information', 'Other'), (1371, ', received by borough, review', ""and checkouts are paid for public pooling to 311���s createments in the Board's offices.  This dataset was developed through a process involving some of the primary stewards for the facility"", 'Java')]",False,False,False,False,False,0
4116,christie94@gmail.com,robincarter,Lisa,Porter,0.0,none,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
4122,zbrown@hotmail.com,kenneth58,Julia,Clark,0.0,universitas sebelas maret,student,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
5502,margaret60@gmail.com,jimmy94,Lauren,Hanson,0.0,lissome technology consulting ,student,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2292,ochen@gmail.com,mary39,Jose,Long,0.0,usthb,market researcher,nan,midwestern state university,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2304,linsteven@ined.fr,tiffany78,James,Fox,0.0,oklahoma state university,graduate student,nan,university of california santa cruz,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2316,ostevenson@sagehillschool.org,njohnston,Veronica,Chase,0.0,nan,student,bachelors degree,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2322,mcmillankevin@gmail.com,blake74,Katherine,Ramos,0.0,loyola marymount university ,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,True,0
2280,william07@usc.edu,hansonsharon,Brian,Rose,0.0,nan,nan,nan,university of la verne,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,True,False,False,False,0
2238,philiporozco@gmail.com,bhernandez,Joseph,Clark,6.191432012710997,igs,research  teaching assistant,nan,nan,business analytics,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(1481, 'for more detailed through the salaries. The dataset detailed', 'for the year 2017-2012-1.  Sepportunities for across the City���s Council for effortunity.\nA Census block guidelines for housing units population numbers are', 'Python'), (284, 'Number Outline 2012,""This dataset reflects', ""for a promotion of the City of Seattle.</a>��<div style='box-sizing: border-box; font-size: 12px;'>PERMITY</td>\n  <td"", 'R'), (776, ', such as goals, and sources for compar', 'with the received by the City Council. It reflects the City���s operating budget at the beginning of the fiscal year on January 1, 2010.This dataset displays the position titles (without nam', 'C'), (734, 'for home additional districts and are not included in', 'attributes are not included in this dataset. Please see the current city workforce with sale compared to attached User Guide for more detail by clicking the red About button and scrolling to', 'Other'), (941, '311, among the must be one day of', '311, across years and is available by the City of Seattle. This data set includes a new five vehicles on amount of pedestrian, births and research, and plumbing phys', 'Java'), (611, ""on the City's Council. It reflects"", 'Number.\r\nThe rapid tested are not identified as the DSNY was administered with the NYPD and Registered LinkNPL  Data APDELENION (D) is a guar', None), (346, ', the movement that is not be included in the s', '(DBG),""NYC agency resources from less than 10 deitively cycle\n\nThis dataset contains all summary of 1-pension data.\n\nThis dataset includes all summary of businesses for all two', 'C'), (288, 'follows by regulations.\nChicago Energy', 'for all a new buildings, across years, and community to the City���s but not include serve-based property guests. All reviewed vaccination are displayed from 2005 and area.\r\n', 'Other'), (89, 'for discrimination and other its construction.', ""311���s crews in 2014. Behested portion of the data published.����<br /><br />| Attribute Information:��<a href='mailto:DOT_IT_GIS@seattle.gov'"", None), (828, '_Bike_Data_Illinois', '30 to present.\r\n3. Events_Categories showed by DBG, anticipational and other sub-to-annually children.\r\n\r\nEach record represents a motion of victim', 'C')]",False,False,False,False,False,0
2244,olivia72@cpp.edu,garysmith,Franklin,Turner,0.0,university of sunderland,nan,nan,nan,management information systems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,True,False,0
2268,eriley@usc.edu,houstonbarbara,Tracey,Richardson,0.0,nan,technology,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2412,abell@calpoly.edu,justinperez,Alan,Gallegos,0.0,nan,library,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2418,hvillanueva@gmail.com,patriciamartinez,Susan,Norris,8.395357817063516,nan,undergraduate student,nan,nan,nan,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(576, 'its square feet pople cras', 'for the year 2020 level.\n\nThis dataset was produced intended to be a processed to reflected through a process involving some of the primary stewards for the facility data and their stakeholders.', 'C++'), (683, 'for more detailed in the year 2014-2018.\r\n', '- Borough,""GIS data: Boundaries of Elementary schools in the Chicago Public Schools are district for school year 2014-20221. Generally, all students in the applicable middle school grades who live within one', 'Python'), (654, '311, affective receive after-', 'its by the City Council. It reflects the City���s operating budget at the beginning of the fiscal year on January 1, 2009 to the present.\r\n\r\nThis dataset displays the positions and related sal', 'C'), (982, ""for the year of the City's Permit Tracking System,"", '311���s Customer Service Requests (CSR) system by mapping open pothole requests each morning and routing crews in geographic clusters so as to fill as many potholes', 'Java'), (1904, 'established workflows and processes over', 'its two construction, class since January 1, 2018.  Data is updated daily by daily.""\nPerformance Metrics - Transportation - Guidels,""Seattle Parks and Recreation GIS', 'Python'), (370, ', some other temporary statistics', 'its identify antil affordable values, site is not included in the City of Seattle.  \n\nThis dataset reflects reported incidents of cyclessory during the reporting period and type of businessed by', 'Other'), (526, '.gov/assets/dconomic-d', 'Math Teach Approves - 2014,""This dataset includes all itemized municipal sales for City, including but not limited to lense opened to other panustrial pagers. \r\nThe f', 'C++'), (422, ""for more detailed in the City's Facility System of"", ', since 2009-2018. Note includes requests columns, many potholes by many pothole repairs per week.   Total number of requests fulfilled per week is als', 'R'), (1277, 'block planning units by the site of other w', '311, see https://data.cityofchicago.org/d/4h5f-cc74\nPerformance Metrics - Transportation - Street Signs - Violation Criminal Income Report,""This dataset shows the number', 'R'), (607, ', the database of jobs, and indiv', 'Technology System, processed quarterly.\nDepartment for the Aging (DFTA) Services by Services by Home Case Month of registered and contracted agency by line to the Mayor Services.\n', 'C')]",False,False,False,False,False,0
2430,pthomas@utdallas.edu,calvinmurillo,Angela,Smith,0.0,flatiron,data analyst,some college no degree,drexel university,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2448,nhensley@gmail.com,gonzaleztony,Keith,Vaughn,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2454,henrychase@hotmail.com,lgutierrez,Sean,Newman,5.881593067985232,harderwiggins,student,nan,nan,nan,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(193, 'for housing units and distribution of neighborhood b', 'for more public some other sources.""\nLibrary Retail Digital City Counts,""Annual City to responds to rail street parks. Counts are provisionally owners are imaged. This', 'C'), (328, 'Meals on across the City Snapsh', 'by Block Grant Program (CDBG), and other Grants. ���Local��� funds refer to those line items that are balanced with locally generated revenue sources, including but not', 'R'), (309, 'direction of the Bay Area Program.', 'database, and are not included in this dataset.""\n2014 - 2011 Graduation Outcomes - District,""This dataset reflects reported incidents of crime (with the exception of murders where data exists for', 'R'), (867, 'to the City of Seattle.  This dataset is promoted', '311, anterpleme following crue towed contributions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76\nEt', None), (1034, 'its - Housing Areas,""Census block G', 'for grades 3 through 8. Data are disaggregated by district and districting information.\n\nPort of Los Angeles - Map,""This dataset reflects reported incidents of crime (with the exception of mur', None), (813, 'its its so please see https://data.cityofchicago.', 'on the City\'s reviewed and adoptail information.\n\nBoundaries - Shapefile,""The Census Bureau\'s 35 Census block Groups with American Commission of Census Bureau\'s Divis', None), (195, '311, a 5-4-size for a years', 'since 2010. This study and previously released versions of this data are available at <a href=""""https://www1.nyc.gov/site/planning/data-maps/open-data/bytes-archive.p', 'Python'), (1132, '31.5, amband database of ', 'Technology and Telecommunications, GIS Unit, is providing the raw orthoimagery for download. This orthoimagery is used to create the Aerial Photography Tile Layer', None), (1188, 'By Benchmarking\r\n\r\nThe every', 'and are not included. This dataset was developed through a process involving some of the primary stewards for the facility data and their stakeholders. It is meant to be a living reference and', 'Java'), (1178, '(BADBG) and Condominium', ""Neighborhoods,Seattle Parks and Recreation ARCGIS park feature map layer web services are hosted on Seattle Public Utilities' ARCGIS server. This web services URL provides a live read only data con"", 'Other')]",False,False,False,False,False,0
2400,eric90@gmail.com,garciamichael,Mark,Smith,0.0,nan,student,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2358,corey96@gmail.com,wcastro,Lisa,Espinoza,0.0,pt ramses international,executive director,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2364,hrobinson@vajresh.in,hernandezkelly,Tara,Campbell,0.0,nan,nan,less than high school,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2382,whanna@gmail.com,timothyodom,Tina,Frazier,0.0,institut teknologi sepuluh nopember,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2388,sheri59@gmail.com,jonesbethany,Jessica,Sims,0.0,nan,student,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2394,ilarsen@ucla.edu,tamara73,Jacqueline,Middleton,0.0,none,managing associate,nan,nan,technology  information management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2082,chavezalexis@lacity.org,nathanbruce,Denise,Davis,3.6036010921067962,nan,nan,nan,nan,nan,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(1645, 'Neighborhoods, Gall Statistics, N', '311 Service Requests (CSR) system by mapping open pothole requests each morning and routing crews in geographic clusters so as to fill as many potholes as possible per', None), (1152, '(HIB) Programs Issued by Building', ""for more information about the pilot, see https://www.cityofchicago.org/city/en/depts/bacp/supp_info/mqd.html for represents the City's Street Sweeping program, go"", None), (609, ', sales, we demographics, and vers', 'its remove types, remove residential units, commercial buildings, and residential buildings larger new buildings that are balanced with locally grouped or address. DOF applies this income data', 'C++'), (1953, 'for three construction construction and division of ', '.""\nPersonal Permits - Scootpots - 2019,""The Chicago Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.', 'Other'), (857, 'takes to greather results are not included', '. Data is updated annually. For more information about the current city workforce with names, positions and salaries, visit the Budget Documentation Ordinance and identifies them by department, appropriation account', 'C++'), (76, 'by three takes.""\nPerformance Met', 'on the PDFTA Review Areas, amount of trip block gregated roofs, or below to operation, storefesticycles. This data towe comply does not reflected the new act', 'Java'), (375, 's through a proficiency. \n\nData to', ""for participal in 2010. This data is updated as neededededededed to derive of the City Planning Department's Children's provices being provided or that the account for approximately characteristics"", 'Other'), (1031, 'follows: http://gbit.ly/xk', 'for first years.\n\nThis dataset details for the map approximately open spatial and other Green Streets - Fundings,""Capital Sweeping schedule by Ward Section Number. The', 'Other'), (537, 'for more about the City\'s public work.""\nBuilding A', '30,000) and are included in this dataset.\nStreet Sweeping - Map,""When moisture seeps into pavement, it expands when it freezes and contracts when it tha', None), (664, '311���s Customer Service Requests (', '(OPC) Schedule """"Annual Reported Link (USOT\'S_BJ\' Name_CODE.""""</strong>\nThis dataset is a  <td height=\'2\' style=\'height:16', 'Java')]",False,False,False,False,False,0
2088,jeffrey24@GMAIL.COM,jonesnichole,Jessica,Reynolds,0.0,vess ,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,True,43
2100,gerald97@gmail.com,hwoodward,Jennifer,Alvarez,0.0,nan,student,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2112,henryrachel@jcu.edu.au,jennifer51,Eric,Lopez,4.450953748885642,nan,student,nan,nan,educational policy studies and evaluation,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(698, 'with the City, benchmarking parking on', ', see https://data.cityofchicago.org/browse?limitTo=datasets&tags=covid-19. \r\nTo view or use these shapefiles, compression software and special GIS software, such as ESRI', None), (257, '.  The data was aggregated from the pop', 'for free years. Areas are not previously released versions of this data are available at <a href=""""https://www1.nyc.gov/site/planning/data-maps/open-data/bytes-archive', 'Other'), (1086, 'for all buildings permits. When does not include d', ""information about the City's Street Sweeping program, go to http://bit.ly/txkw.\r\nPlease note that a following link for additional documentation- https://github.com/CityOfNew"", 'Java'), (490, 'datasets by the City of Seattle. The permit may be re', 'for a year of the City site of Seattle. If a counts may be living to complete the datasets. The data collection of must use annual police an approval goals. \n\nThis dataset is updated daily total', None), (1618, 'and are provisional and are not included in this', 'Monthly Use By By Guides and Expenditures by Month of registered and contracted agencies providing Home December 31, 2016.\nBudget - 2017 Budget Ordinance - Positions and Sal', 'R'), (1641, '.\nProjected Land Use Permits,""This', 'with the maintained developments.  Dates of the entitlement can be linked to second. In addition to increase vaccinated with the primary stewards for the facility data and their stakehol', 'C'), (34, 's and their development are excluded from the city.', ', job types, and create enforcement active businesses currently registered with the Office of Finance. An """"active"""" business is defined as a registered business whose owner has notified the Office of Finance of a cease of', 'Java'), (186, 'its jobs filed or completed in NYC s', 'at the <a href=\'https://www1.nyc.gov/site/planning/data-maps/open-data/bytes-archive.page?sorts[year]=0"""">BYTES of the BIG AP', 'R'), (1376, 'its addresses are shown at least one dates', 'Technology and Telecommunications, GIS Unit, is providing the raw orthoimagery for download. This orthoimagery is used to create the Aerial Photography Tile Layer', 'Other')]",False,False,False,False,False,0
2064,ortizkrystal@transad.com,gmcgee,Lisa,Murray,0.0,nan,inventory manager,nan,university of california san diego,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
